source_row,slice,region_id,class,cnn2,cnn3,dense_fc,random_forest,mean_confidence,min_confidence,model_disagreement,n_correct,n_models,hardness_rank_key
9390,recon_00026.tiff,194959,1,0.5188460946083069,0.0167786609381437,5.954583457423723e-07,0.002,0.8750167126655579,0.5188460946083069,0.5188454991499611,3,4,10.999999404541654
8803,recon_00026.tiff,183029,1,0.6242393255233765,0.1043344438076019,6.129924940978526e-07,0.0447119047619047,0.8687980877762749,0.6242393255233765,0.6242387125308824,3,4,10.999999387007506
4994,recon_00026.tiff,76182,1,0.6125228404998779,0.2755217850208282,7.031653126432502e-07,0.1361619047619047,0.8002096163159326,0.6125228404998779,0.6125221373345653,3,4,10.999999296834687
4877,recon_00026.tiff,73773,1,0.6154496073722839,0.2522118687629699,8.571122975808976e-07,0.067463492063492,0.8239433530201987,0.6154496073722839,0.6154487502599864,3,4,10.999999142887702
8852,recon_00026.tiff,184242,1,0.6227232813835144,0.0680060759186744,9.239758469448134e-07,0.1016158730158729,0.8632750891057271,0.6227232813835144,0.6227223574076675,3,4,10.999999076024153
4970,recon_00026.tiff,75786,1,0.5361865758895874,0.2827724516391754,1.1463313285275945e-06,0.0864738095238095,0.7917348030101685,0.5361865758895874,0.5361854295582589,3,4,10.999998853668671
8966,recon_00026.tiff,187146,1,0.5825762748718262,0.1727591753005981,1.4540638630933245e-06,0.1062499999999999,0.8258914172649383,0.5825762748718262,0.5825748208079631,3,4,10.999998545936137
15684,recon_00100.tiff,54486,1,0.5208604335784912,0.2928580939769745,1.714044174150331e-06,0.1141023809523809,0.7784745500780288,0.5208604335784912,0.5208587195343171,3,4,10.999998285955826
9250,recon_00026.tiff,192873,1,0.562333881855011,0.3178362548351288,2.368288733123336e-06,0.1900499999999999,0.7636113032579422,0.562333881855011,0.5623315135662779,3,4,10.999997631711267
12471,recon_00100.tiff,15645,1,0.5003427863121033,0.2255265861749649,4.7613280003133696e-06,0.1068928571428571,0.791979647380965,0.5003427863121033,0.500338024984103,3,4,10.999995238672
9272,recon_00026.tiff,193136,1,0.6252105832099915,0.121319442987442,0.0001053650485118,0.0406333333333333,0.865788113919894,0.6252105832099915,0.6251052181614797,3,4,10.999894634951488
9404,recon_00026.tiff,195115,1,0.6071637868881226,0.1435416489839553,0.0001188713722513,0.0026666666666666,0.8652091586192449,0.6071637868881226,0.6070449155158713,3,4,10.999881128627749
9158,recon_00026.tiff,191321,1,0.674121081829071,0.0425404049456119,0.0001563975820317,0.0197190476190476,0.9029263001498722,0.674121081829071,0.6739646842470394,3,4,10.999843602417968
25302,recon_00086.tiff,41072,1,0.5008310675621033,0.2541157007217407,0.0003420759749133,0.1185666666666666,0.7819516572793325,0.5008310675621033,0.50048899158719,3,4,10.999657924025087
8079,recon_00026.tiff,161379,1,0.6538611650466919,0.0324431285262107,0.0005018929950892,0.1398658008658008,0.8702625967243534,0.6538611650466919,0.6533592720516027,3,4,10.99949810700491
5995,recon_00026.tiff,96929,1,0.568371057510376,0.3857749700546264,0.0007584705599583,0.0557666666666666,0.781517737921079,0.568371057510376,0.5676125869504177,3,4,10.999241529440042
9439,recon_00026.tiff,195551,1,0.6202424764633179,0.0235854219645261,0.0009414199739694,0.0627,0.8832539104938508,0.6202424764633179,0.6193010564893485,3,4,10.99905858002603
11453,recon_00026.tiff,238184,1,0.6867114901542664,0.0135550452396273,0.0013162355171516,0.1665571428571428,0.876320762007577,0.6867114901542664,0.6853952546371147,3,4,10.998683764482848
4379,recon_00026.tiff,62668,2,0.4792422354221344,0.8182762265205383,0.9896584153175354,0.998,0.8316731090545655,0.520757794380188,0.5187577645778656,3,4,10.997999970197677
5950,recon_00026.tiff,95344,1,0.7219566702842712,0.0152554893866181,0.0028434058185666,0.0398523809523809,0.9160013496376219,0.7219566702842712,0.7191132644657047,3,4,10.997156594181433
8048,recon_00026.tiff,160518,1,0.5256873965263367,0.0556198433041572,0.0034422723110765,0.0316666666666666,0.8587396516402562,0.5256873965263367,0.5222451242152601,3,4,10.996557727688923
4870,recon_00026.tiff,73678,1,0.5546209216117859,0.031731441617012,0.0037654850166291,0.0966396825396825,0.8556210871318031,0.5546209216117859,0.5508554365951568,3,4,10.996234514983371
9407,recon_00026.tiff,195118,1,0.51456618309021,0.1299468725919723,0.003929381724447,0.118547619047619,0.8155355749868212,0.51456618309021,0.510636801365763,3,4,10.996070618275553
11518,recon_00100.tiff,7800,1,0.5789124369621277,0.1536241024732589,0.0044921939261257,0.1193666666666666,0.8253573574145635,0.5789124369621277,0.574420243036002,3,4,10.995507806073874
8046,recon_00026.tiff,160428,1,0.5333384275436401,0.1163329929113388,0.0048042936250567,0.0086666666666666,0.8508836099704107,0.5333384275436401,0.5285341339185834,3,4,10.995195706374943
21930,recon_00100.tiff,213480,1,0.6897047758102417,0.0179549399763345,0.0055990000255405,0.1998857142857143,0.8665662735121591,0.6897047758102417,0.6841057757847012,3,4,10.99440099997446
5748,recon_00026.tiff,91972,1,0.5304784774780273,0.4299367368221283,0.0059150881133973,0.033,0.7654066513776779,0.5304784774780273,0.5245633893646301,3,4,10.994084911886603
14872,recon_00100.tiff,44146,1,0.5848642587661743,0.3512214720249176,0.0064552491530776,0.0847166666666666,0.7856177268107731,0.5848642587661743,0.5784090096130967,3,4,10.993544750846922
5959,recon_00026.tiff,95599,2,0.4238856434822082,0.7802746295928955,0.991929292678833,0.9208666666666668,0.8172962363640468,0.5761143565177917,0.5680436491966248,3,4,10.991929292678833
5654,recon_00026.tiff,89813,2,0.4736207127571106,0.9698799252510072,0.9903546571731568,0.9905,0.8692784674167634,0.5263792872428894,0.5168792872428895,3,4,10.9905
20313,recon_00100.tiff,179449,1,0.3210330903530121,0.5196781158447266,0.0134284887462854,0.416892857142857,0.6920809073277883,0.5196781158447266,0.5062496270984411,3,4,10.986571511253715
5445,recon_00026.tiff,85780,1,0.5091397166252136,0.310369074344635,0.0207674819976091,0.0569333333333333,0.7802674497524897,0.5091397166252136,0.48837223462760454,3,4,10.97923251800239
12725,recon_00100.tiff,18158,1,0.6295954585075378,0.3497765660285949,0.0212697759270668,0.1108952380952381,0.7869134640262241,0.6295954585075378,0.608325682580471,3,4,10.978730224072933
11460,recon_00100.tiff,63,1,0.7046191096305847,0.2368025183677673,0.4515830278396606,0.179502380952381,0.7091827956176939,0.5484169721603394,0.5251167286782037,3,4,10.976699756517863
12680,recon_00100.tiff,17744,1,0.5388803482055664,0.4149624705314636,0.0255617089569568,0.182595238095238,0.7289402373120899,0.5388803482055664,0.5133186392486097,3,4,10.974438291043043
11874,recon_00100.tiff,10354,1,0.5783911943435669,0.2052339762449264,0.0275829043239355,0.0679428571428571,0.8194078655549458,0.5783911943435669,0.5508082900196314,3,4,10.972417095676064
18309,recon_00100.tiff,119933,1,0.0738785192370414,0.0431615561246871,0.5532364249229431,0.1804666666666667,0.8139324151357015,0.5532364249229431,0.510074868798256,3,4,10.956838443875313
8817,recon_00026.tiff,183284,2,0.3549796044826507,0.6623319983482361,0.8108512163162231,0.9431666666666666,0.7653425617615381,0.6450203657150269,0.588187062184016,3,4,10.943166696468989
14690,recon_00100.tiff,41571,1,0.6405923366546631,0.4415019750595093,0.1446091532707214,0.235395238095238,0.7047714925572985,0.5584980249404907,0.49598318338394165,3,4,10.937485158443451
14277,recon_00100.tiff,36631,1,0.5654095411300659,0.1649148315191269,0.0671394318342208,0.1759119047619047,0.7893608358031228,0.5654095411300659,0.49827010929584514,3,4,10.93286056816578
5725,recon_00026.tiff,91047,2,0.2895492613315582,0.8086954355239868,0.9058193564414978,0.9179888888888892,0.8357386123312844,0.7104507684707642,0.628439627557331,3,4,10.917988859086567
1396,recon_00026.tiff,19232,2,0.8357329964637756,0.2652811110019684,0.9094943404197692,0.8559190476190476,0.8339663258257366,0.734718918800354,0.6442132294178008,3,4,10.909494310617447
15220,recon_00100.tiff,48411,1,0.5908136367797852,0.2638278305530548,0.1770349293947219,0.2782785714285714,0.7179180875267301,0.5908136367797852,0.4137787073850633,3,4,10.822965070605278
8064,recon_00026.tiff,161014,1,0.4962009489536285,0.1378726959228515,0.0067549897357821,0.0045,0.8386678476333618,0.5037990808486938,0.4917009489536285,4,4,0.9879018681049346
8484,recon_00026.tiff,173448,1,0.4929299354553222,0.1701850891113281,0.0007903248770162,0.0448809523809523,0.8228034312668301,0.5070700645446777,0.492139610578306,4,4,0.9850695460336283
19703,recon_00100.tiff,164503,1,0.4970731735229492,0.4143480062484741,0.0098919570446014,0.2487119047619047,0.707493732154937,0.5029268264770508,0.48718121647834783,4,4,0.984254390001297
25019,recon_00086.tiff,38695,1,0.4943046569824219,0.2410381585359573,0.0083226319402456,0.1677396825396825,0.7721487151721167,0.5056953430175781,0.48598202504217625,4,4,0.9802866820245981
8051,recon_00026.tiff,160801,1,0.4861893057823181,0.0572277419269084,1.1613012247835286e-05,0.001,0.8638928351402283,0.5138106942176819,0.4861776927700703,4,4,0.9723669985523884
9411,recon_00026.tiff,195205,1,0.483547180891037,0.0217491649091243,1.603421515028458e-05,0.004,0.8726719042062759,0.5164527893066406,0.4835311466758867,4,4,0.9670783573692461
8713,recon_00026.tiff,181209,2,0.5182748436927795,0.9877884984016418,0.9851731061935424,1.0,0.872809112071991,0.5182748436927795,0.48172515630722046,4,4,0.9634503126144409
17237,recon_00100.tiff,94340,1,0.4920549690723419,0.2708759605884552,0.022143505513668,0.22715,0.7469439116954804,0.5079450607299805,0.4699114635586739,4,4,0.9619664028286934
8489,recon_00026.tiff,173556,1,0.4807705879211426,0.2188819199800491,0.0002248837408842,0.0893666666666667,0.8026889880021413,0.5192294120788574,0.4805457041802584,4,4,0.9613162921014009
9384,recon_00026.tiff,194789,1,0.4819278419017792,0.019371947273612,0.0052505466155707,0.0043333333333333,0.8722790737549464,0.5180721282958984,0.4775945085684459,4,4,0.9595223802725474
8627,recon_00026.tiff,178693,2,0.5199490785598755,0.614456057548523,0.9944748282432556,0.6643777777777778,0.698314435532358,0.5199490785598755,0.4745257496833801,4,4,0.9545766711235046
7997,recon_00026.tiff,159123,1,0.4825963973999023,0.1307643502950668,0.0117935305461287,0.1196142857142856,0.8138078494650977,0.5174036026000977,0.4708028668537736,4,4,0.9533992642536759
5121,recon_00026.tiff,78578,2,0.5236241817474365,0.8612081408500671,0.8639699220657349,1.0,0.8122005611658096,0.5236241817474365,0.4763758182525635,4,4,0.952751636505127
8118,recon_00026.tiff,162032,2,0.5255665183067322,0.9646392464637756,0.9519952535629272,1.0,0.8605502545833588,0.5255665183067322,0.4744334816932678,4,4,0.9488669633865356
4194,recon_00026.tiff,58401,2,0.5258181095123291,0.9094883799552916,0.9809677004814148,0.9993333333333334,0.8539018808205923,0.5258181095123291,0.4735152238210043,4,4,0.9476971143086752
8569,recon_00026.tiff,176316,1,0.4680222272872925,0.0492786690592765,3.0930143566365587e-06,0.0815666666666666,0.8502823325236638,0.5319777727127075,0.46801913427293584,4,4,0.9360413615602283
5050,recon_00026.tiff,77014,2,0.5184740424156189,0.9450655579566956,0.9564465284347534,0.9703666666666666,0.8475881988684336,0.5184740424156189,0.4518926242510477,4,4,0.9334185818354288
8511,recon_00026.tiff,174195,1,0.4662142395973205,0.2150038033723831,0.0004258614499121,0.0833809523809523,0.8087437860908963,0.5337857604026794,0.4657883781474084,4,4,0.9320026177447289
8111,recon_00026.tiff,161839,1,0.4579256176948547,0.2102067470550537,4.353513577370904e-05,0.0,0.8329560309648514,0.5420743823051453,0.4579256176948547,4,4,0.9158512353897095
9424,recon_00026.tiff,195371,1,0.4601020514965057,0.1863775551319122,0.00725216884166,0.0076666666666666,0.8346503924926122,0.5398979187011719,0.45284988265484566,4,4,0.9129519639536738
8074,recon_00026.tiff,161187,1,0.4632181525230407,0.0732364654541015,0.0139051573351025,0.0405,0.8522850536108018,0.5367818474769592,0.4493129951879382,4,4,0.912531147710979
8052,recon_00026.tiff,160803,1,0.4555056095123291,0.0323973558843135,0.0001106214040191,0.0,0.8779966086149216,0.5444943904876709,0.4555056095123291,4,4,0.9110112190246582
8105,recon_00026.tiff,161749,1,0.4529685080051422,0.0332621075212955,0.000121087374282,0.0015,0.8780370678901672,0.5470315217971802,0.4528474206308602,4,4,0.90581589883368
7989,recon_00026.tiff,158837,1,0.466528832912445,0.0601447932422161,0.027932446449995,0.0414666666666666,0.8509818133195242,0.5334711670875549,0.43859638646245,4,4,0.9051252193748951
9396,recon_00026.tiff,195028,1,0.4506618082523346,0.004143881611526,2.426120317977621e-07,0.1142642857142857,0.8577324509246008,0.5493382215499878,0.4506615656403028,4,4,0.901323344090315
9420,recon_00026.tiff,195283,1,0.4486538171768188,0.0148724978789687,4.997180894861231e-06,0.003,0.8833671711683273,0.5513461828231812,0.44864881999592393,4,4,0.8973026371727428
9433,recon_00026.tiff,195475,1,0.4493639767169952,0.0832500606775283,0.0026307329535484,0.0182,0.8616388241767883,0.5506360530853271,0.4467332437634468,4,4,0.8960971906781197
9242,recon_00026.tiff,192798,1,0.4472047090530395,0.1306269764900207,0.0003880293224938,0.0529,0.8422200720548629,0.5527952909469604,0.4468166797305457,4,4,0.8940213887835853
8072,recon_00026.tiff,161185,1,0.4468125998973846,0.0338796824216842,3.472907701507211e-05,0.002,0.8793182308673858,0.553187370300293,0.4467778708203695,4,4,0.8935905005200766
8115,recon_00026.tiff,161934,2,0.5524513721466064,0.9893746376037598,0.9754392504692078,0.996,0.8783163150548935,0.5524513721466064,0.44354862785339355,4,4,0.8910972557067871
8785,recon_00026.tiff,182594,2,0.5281798839569092,0.9472457766532898,0.9151486158370972,0.9451000000000002,0.833918569111824,0.5281798839569092,0.4190658926963806,4,4,0.8908860087394714
9371,recon_00026.tiff,194548,1,0.443915992975235,0.0478338338434696,0.0045000477693974,0.0043333333333333,0.8748542030255,0.5560840368270874,0.4395826596419017,4,4,0.8834986228148143
14941,recon_00100.tiff,44759,2,0.559478223323822,0.881966769695282,0.9983735084533693,0.9773333333333334,0.8542879587014517,0.559478223323822,0.43889528512954723,4,4,0.8794170618057252
8771,recon_00026.tiff,182246,2,0.5541473031044006,0.7050685286521912,0.9867466688156128,0.9874444444444443,0.8083517362541622,0.5541473031044006,0.4332971413400437,4,4,0.8791498382356431
8038,recon_00026.tiff,160062,1,0.4292548894882202,0.0892727375030517,0.0049835601821541,0.0126666666666666,0.8659555404980976,0.5707451105117798,0.4242713293060661,4,4,0.8535262187942863
7998,recon_00026.tiff,159125,1,0.434926837682724,0.1273371577262878,0.0167241301387548,0.0171333333333333,0.8509696329514186,0.5650731325149536,0.4182027075439692,4,4,0.8531295750290155
8107,recon_00026.tiff,161751,2,0.5736667513847351,0.996595561504364,0.9931477904319764,1.0,0.8908525258302689,0.5736667513847351,0.4263332486152649,4,4,0.8526664972305298
8604,recon_00026.tiff,177590,2,0.5733357071876526,0.9713985323905944,0.9980950951576232,0.9791666666666666,0.8804990003506342,0.5733357071876526,0.4247593879699706,4,4,0.851423680782318
5680,recon_00026.tiff,90179,2,0.5737395286560059,0.942698061466217,0.9663181900978088,0.998,0.870188945055008,0.5737395286560059,0.42426047134399414,4,4,0.8505209426879883
9065,recon_00026.tiff,189202,1,0.4244620203971863,0.1281034797430038,0.0004076127661392,0.0,0.8617567121982574,0.5755379796028137,0.4244620203971863,4,4,0.8489240407943726
8630,recon_00026.tiff,178773,1,0.4249823689460754,0.3051286339759826,0.0040376903489232,0.28245,0.7458503297090531,0.5750176310539246,0.4209446785971522,4,4,0.8459270475432277
5806,recon_00026.tiff,92994,2,0.5636836290359497,0.8097856640815735,0.9652209877967834,0.7330142857142858,0.7679261416571481,0.5636836290359497,0.40153735876083374,4,4,0.837853729724884
7976,recon_00026.tiff,158551,1,0.417706161737442,0.0734396427869796,0.0046096965670585,0.0016666666666666,0.8756444599231084,0.5822938680648804,0.4160394950707754,4,4,0.833745627005895
9414,recon_00026.tiff,195216,2,0.5823268294334412,0.9745656847953796,0.9945310950279236,0.9874666666666668,0.8847225689808528,0.5823268294334412,0.4122042655944824,4,4,0.8298774361610413
7943,recon_00026.tiff,158082,2,0.5874861478805542,0.9861695766448976,0.9884381890296936,1.0,0.8905234783887863,0.5874861478805542,0.4125138521194458,4,4,0.8250277042388916
6026,recon_00026.tiff,97750,2,0.5554918050765991,0.8824712038040161,0.932504177093506,0.7688658008658011,0.7848332467099806,0.5554918050765991,0.37701237201690685,4,4,0.8215205669403077
9101,recon_00026.tiff,189771,1,0.41017547249794,0.002740629017353,1.688407223809918e-06,0.0095,0.8943955667018891,0.5898245573043823,0.4101737840907162,4,4,0.8203492267863339
9015,recon_00026.tiff,188053,1,0.4099566340446472,0.2857699990272522,1.978938416868914e-05,0.1092285714285714,0.7987562516893659,0.5900433659553528,0.4099368446604785,4,4,0.8198934787051257
4324,recon_00026.tiff,61342,2,0.5875123143196106,0.9939470291137696,0.9843823313713074,0.9886666666666668,0.8886270853678386,0.5875123143196106,0.40643471479415905,4,4,0.8189224004745485
4466,recon_00026.tiff,64637,2,0.5866079926490784,0.973818302154541,0.9902300238609314,0.9858333333333332,0.884122412999471,0.5866079926490784,0.403622031211853,4,4,0.8170140385627747
8104,recon_00026.tiff,161748,2,0.5929368734359741,0.8861726522445679,0.9920781254768372,1.0,0.8677969127893448,0.5929368734359741,0.4070631265640259,4,4,0.8141262531280518
5469,recon_00026.tiff,86384,2,0.5915225744247437,0.99539715051651,0.9874752163887024,0.9835,0.8894737353324891,0.5915225744247437,0.40387457609176636,4,4,0.8123520016670227
5389,recon_00026.tiff,84385,2,0.5930140614509583,0.9829760789871216,0.9974363446235656,0.99175,0.8912941212654113,0.5930140614509583,0.4044222831726073,4,4,0.8114082217216491
13957,recon_00100.tiff,32368,1,0.4011553227901459,0.0524114407598972,0.4308870732784271,0.2775452380952381,0.7095002172992343,0.5691128969192505,0.37847563251852995,4,4,0.8093627355992794
7996,recon_00026.tiff,159121,1,0.4036501944065094,0.0658224448561668,0.0001686387549852,0.0370333333333333,0.8733313645044962,0.596349835395813,0.4034815556515242,4,4,0.8071317202557112
9223,recon_00026.tiff,192549,2,0.5772235989570618,0.9550452828407288,0.9393443465232848,0.9579666666666669,0.8573949737469355,0.5772235989570618,0.3807430677096051,4,4,0.8035194687525433
8085,recon_00026.tiff,161478,2,0.5992552638053894,0.9939080476760864,0.9901360869407654,0.9966333333333331,0.8949831829388936,0.5992552638053894,0.39737806952794374,4,4,0.7981228057225543
5485,recon_00026.tiff,86969,2,0.6028391718864441,0.8891681432723999,0.9979350566864014,0.9966666666666666,0.871652259627978,0.6028391718864441,0.3950958847999573,4,4,0.7922567129135132
5512,recon_00026.tiff,87719,2,0.605245053768158,0.9953778982162476,0.9988865256309508,0.9881666666666667,0.8969190360705057,0.605245053768158,0.39364147186279286,4,4,0.7883964180946349
